class,TFRC,CD26,MIG6,PI3KP110ALPHA,GAPDH,INPP4B,GSK3ALPHABETA,BRD4,NDRG1_pT346,FOXM1,NF2,HER3,ACVRL1,DUSP4,RAB25,JNK_pT183Y185,IGFBP2,PKCDELTA_pS664,X4EBP1
2,0.79771,-0.38817,-0.15569,-0.20046,-1.5367,-0.27344,0.019506,0.073264,2.4032,-0.015577,0.83978,-0.14912,-0.37282,-1.0509,-0.52732,-0.22407,1.1577,0.070043,-0.55014
2,2.5397,-0.20354,-0.13167,-0.061051,-1.9928,0.41338,0.028101,0.092129,-0.14468,-0.23235,-0.29443,-0.014176,-0.2539,-0.79404,-0.077817,-0.25041,0.53135,-0.074778,0.0081801
2,1.3975,-0.36797,-0.17384,-0.28407,-2.1146,-0.10733,-0.25883,-0.26161,2.4139,-0.28257,0.13601,0.33764,-0.19293,-0.60365,-0.68726,0.051648,0.37141,-0.28088,0.17425
2,1.9283,-0.22513,-0.14629,-0.32011,-2.2404,0.14479,-0.070659,-0.48337,2.5684,-0.64628,-0.24116,-0.24238,-0.22507,-0.92386,-0.70722,0.028916,3.0555,-0.12494,0.84618
2,0.55415,-0.26545,-0.20832,0.28948,-1.4348,-0.2544,0.29937,-0.068581,2.4718,-0.30588,0.34684,-0.46747,-0.26647,-0.592,0.44616,-0.030283,1.8862,-0.26928,2.2535
2,0.16291,-0.31032,-0.03217,0.014331,-1.734,0.29312,-0.027167,-0.13403,2.2737,-0.56908,0.12936,-0.26814,-0.1745,-0.80113,-1.0542,-0.19114,0.96106,-0.078868,-0.17707
2,2.2086,-0.25194,-0.23564,0.34869,-0.22999,-0.59024,0.009558,0.095954,2.7739,0.21601,0.8725,-0.63267,-0.276,-0.45566,-0.31206,-0.030987,0.90856,-0.36435,0.55254
2,1.7546,-0.29234,-0.0013326,-0.075374,0.37462,-0.6859,0.041382,0.083778,1.7916,0.79478,0.10635,-0.10888,-0.13763,-0.40584,-0.51408,-0.23916,0.56248,-0.25674,-0.014904
2,-0.54485,-0.43672,-0.072082,-0.13104,-3.6741,0.409,-0.13616,-0.28159,2.2735,-0.33529,0.1925,-0.049568,-0.29563,-0.7488,-1.1526,0.22216,-0.11105,-0.020792,-0.19309
2,2.7198,-0.22267,-0.13385,0.2594,-0.31882,-0.53888,-0.045729,0.4683,0.99535,0.22406,0.50608,-0.23621,-0.27,-1.1381,-0.42674,-0.25525,2.4851,-0.1921,-0.13837
2,-0.096024,-0.49236,-0.21606,0.24911,-0.44789,-0.36426,0.10221,0.21357,2.6831,-0.033046,0.045909,-0.047254,-0.33524,-0.95652,-0.46132,-0.16943,1.5084,-0.12111,-0.48389
2,1.2902,-0.64134,-0.067547,-0.27212,-2.772,0.39549,0.21938,0.75347,1.95,0.67624,-0.1064,0.15124,-0.34361,-0.57779,-0.23441,-0.065573,-0.55249,-0.084425,0.54413
2,1.7239,-0.46422,-0.25971,0.05623,0.86802,0.81961,0.27296,0.24752,2.1003,-0.070189,1.0374,-0.57871,-0.30884,-0.42349,-0.20771,-0.13249,-0.26127,-0.20281,0.43641
2,1.4705,-0.10387,-0.17856,0.56418,-1.556,-0.38018,0.017323,0.35206,0.95777,0.82482,-0.11548,1.0562,-0.2206,-0.70208,-0.67477,0.13245,0.53677,-0.70409,-0.069691
2,0.95472,-0.4156,0.055068,-0.10477,-2.2072,-0.084455,0.46098,0.53868,-0.36069,1.4741,-0.16372,1.1914,-0.25858,-0.69271,-0.68827,0.15855,-0.75385,0.07224,0.26563
2,-0.026206,-0.11434,-0.088787,-0.32106,-2.0049,0.4332,-0.17875,-0.83377,2.5696,-0.57436,-0.016106,0.15881,-0.15992,-0.90345,-0.63471,0.25906,1.0467,-0.23124,0.03658
2,1.013,-0.028995,-0.16413,0.09986,-0.47404,-0.17233,0.23818,0.18449,2.8062,0.03552,0.10395,-0.35945,-0.35994,-0.97568,-0.1238,-0.27565,3.158,-0.18624,-0.016651
2,1.4248,-0.38156,-0.14936,-0.19377,0.69551,-0.23545,0.033162,-0.24471,2.8543,0.25035,0.48614,-0.45714,-0.36328,-0.72777,-0.30138,-0.2622,1.285,-0.50103,-0.30023
2,2.1388,-0.29673,0.20115,0.055133,1.9478,0.45277,-0.0054403,-0.35901,0.055227,0.73556,0.148,-0.24924,-0.0032531,0.096447,-0.5788,-0.23082,-0.7595,-0.44259,-0.0027194
2,0.18331,-0.3785,-0.22661,-0.43708,-1.1482,-0.07229,-0.066152,0.20629,1.7686,0.27635,-0.14603,-0.13733,-0.34017,-1.0549,-0.15353,-0.2133,0.53696,-0.015749,2.592
2,2.0831,-0.34839,0.056289,0.061473,3.0324,-0.48835,0.59144,-0.4091,1.0317,0.22145,0.62793,-0.23407,-0.22189,0.0076777,-0.17721,-0.10225,0.33753,-0.28764,0.4757
2,1.0033,-0.57273,-0.026044,-0.27491,-1.5837,-0.06308,-0.044018,-0.07486,1.3221,-0.14008,0.38795,-0.10427,-0.16913,-0.69745,-0.5421,0.25883,0.82594,-0.28538,0.15227
2,1.339,-0.12931,-0.083268,-0.44113,-1.1905,-0.40414,-0.078098,-0.74419,2.1759,-0.47984,0.4813,-0.12101,-0.077401,-0.84414,-0.7881,-0.23261,-0.66871,-0.38515,-0.052093
2,0.70373,-0.50707,-0.43725,0.10667,-0.99983,-0.4733,-0.15941,0.86553,2.8813,0.85807,0.077478,0.24988,-0.44628,-0.81036,0.024142,-0.20084,0.18219,-0.15634,0.024454
2,0.83288,-0.34424,0.041615,0.26707,0.40597,0.0419,0.35147,-0.35535,1.8873,-0.47173,0.67452,-0.54449,-0.0091628,0.023401,-0.55339,-0.025108,-1.2387,-0.51243,0.92822
2,1.6375,-0.34751,-0.21481,0.091552,0.66029,-0.62712,0.26066,0.2073,1.7526,-0.1164,1.1219,-0.12905,-0.45859,-0.94835,-0.55327,0.11204,1.9651,-0.013831,0.43005
2,0.58846,-0.084794,-0.024335,-0.17,3.2422,-0.2505,-0.43995,-0.24101,3.331,0.79751,-0.070067,-0.38119,-0.068624,-0.077632,-0.15208,-0.12133,2.2414,-0.31267,1.3307
2,1.1299,-0.10558,-0.084381,0.09587,-1.0788,-0.52199,-0.038044,0.35329,0.046385,0.63832,0.2357,0.034879,-0.24632,-0.57105,-0.32142,-0.14798,0.15821,-0.060554,0.68676
2,1.3219,-0.4244,-0.24431,0.10556,-0.87174,0.53064,0.053623,0.71933,2.1568,0.37391,0.46689,-0.096309,-0.3764,-0.88176,0.01142,-0.53124,0.95473,-0.29609,-0.059573
2,0.85206,-0.36473,-0.19966,0.21493,-2.5279,0.012089,0.0024964,0.4139,0.20408,0.0033268,0.28156,0.30143,-0.23343,-0.62958,-0.29916,-0.33471,0.40024,-0.15266,0.16241
2,2.5927,-0.49374,-0.21238,0.3416,0.5367,-0.0032437,0.24156,-0.27314,3.6575,-0.20158,0.82473,-0.25933,-0.29754,0.088863,-0.14196,-0.11121,0.14815,-0.37575,1.9224
2,1.3525,-0.34942,-0.26039,0.19111,0.56162,-0.76589,-0.070646,0.89814,1.199,1.0839,0.62355,0.01401,-0.27444,-1.1134,-0.51411,-0.16675,1.5929,-0.23441,0.21588
2,0.69469,-0.36412,0.3885,-0.27403,-1.5597,-0.30828,-0.15748,-0.90302,2.0186,-0.07982,-0.2935,-0.010005,-0.084275,-0.18026,-0.050582,-0.084598,0.38624,-0.088463,1.232
2,0.46101,-0.49458,-0.25796,0.87893,2.2617,-0.49355,0.32309,0.53885,2.9033,0.31294,0.67261,-0.2304,-0.50644,-1.4378,-0.73651,-0.086658,1.787,-0.35347,0.0051338
2,1.4704,-0.24577,-0.060915,0.18188,1.8831,-0.44086,0.22921,-1.51,2.5278,-0.65484,0.19029,-0.73831,0.041073,-0.79786,-0.78008,-0.092837,0.36484,-0.57159,0.26824
2,1.8813,-0.32979,-0.15686,0.11894,-1.8002,-0.25872,-0.086544,0.42507,2.0926,0.0087106,0.13124,0.14622,-0.34903,-1.0741,-0.53282,-0.24345,2.5936,-0.15555,0.12804
2,0.99803,-0.47366,0.18425,0.91254,0.18028,-0.65036,0.2918,-0.0089886,0.44543,-0.70646,0.77193,-0.33198,-0.039002,-0.7115,-0.86402,0.015855,2.5266,-0.53312,-0.097503
2,0.50679,-0.55315,-0.031016,-0.086666,-0.79311,-0.52046,-0.15123,0.22412,0.79482,0.92506,0.17226,-0.45548,-0.28533,-0.87073,-1.1905,0.17324,-0.69814,-0.22433,-0.049686
2,1.9431,-0.35804,0.14807,-0.37553,1.0285,-0.64589,-0.22599,-0.28878,1.8359,0.50335,0.33798,-0.00053489,-0.23234,-0.54043,-1.0478,-0.19419,1.4716,-0.32744,1.1257
2,1.3249,-0.26566,-0.17608,-0.19001,-0.87326,0.60397,-0.034485,-0.06075,0.067414,-0.15593,0.28262,0.46341,-0.15685,-0.55599,-0.24051,-0.034252,-0.54376,-0.1317,0.76506
2,1.6467,-0.42917,-0.30224,0.063922,-1.1724,-0.27376,-0.19359,0.0049241,1.7405,0.065445,0.26185,-0.057954,-0.25366,-1.0915,-0.52807,-0.225,2.0874,-0.20488,0.26187
2,0.13501,-0.32927,-0.07501,0.075577,-2.074,-0.52587,-0.16993,-0.27784,3.0575,-0.22857,-0.20719,-0.40754,-0.21321,-0.1274,-0.98539,-0.018644,1.0881,-0.17705,0.45047
2,0.7464,-0.30064,-0.14411,-0.22721,-1.8917,-0.47155,-0.18104,0.1951,2.4235,-0.071794,0.32115,-0.43106,-0.29533,-0.6733,-1.1388,-0.13084,0.3786,0.016846,-0.48089
2,1.0012,-0.24613,-0.10127,-0.091668,-0.96443,-0.51099,-0.069148,-0.18404,3.8578,-0.1262,0.29221,-0.45046,-0.26398,-0.80135,-1.1764,0.14148,2.9968,-0.20342,0.23571
2,-0.30925,-0.36179,-0.14585,-0.20922,-2.4743,0.26034,-0.20011,0.083842,1.2753,-0.34224,0.28802,-0.14576,-0.34534,-1.0339,-0.73958,-0.052832,-0.99075,-0.046861,-0.30236
2,1.4157,0.055301,-0.33749,0.083993,0.4876,-0.94595,0.40069,-0.18616,3.9346,-0.44613,0.53087,0.013433,-0.44346,-1.2411,0.50726,-0.14096,1.2586,-0.13417,-0.42314
2,1.7273,-0.32035,-0.16427,-0.070687,-3.2587,0.068033,-0.012768,-0.22992,0.78341,-0.14137,0.38099,-0.37934,-0.30805,-0.25721,-0.55147,-0.069796,-0.18403,0.041989,0.1704
2,1.2906,-0.38567,0.081267,-0.43814,0.26643,-0.87138,0.20884,-0.8801,2.0553,-0.35446,0.69167,-0.17299,-0.093265,-1.0188,-0.5274,0.049483,1.3467,-0.46323,0.95611
2,2.4413,-0.21869,-0.037711,-0.033485,-0.91088,-0.69913,-0.24383,-0.73645,0.83278,-0.23369,-0.29501,-0.36409,-0.11988,-0.094614,-0.56435,-0.20326,1.0038,-0.3813,1.8429
2,1.4321,-0.42159,0.029824,-0.018712,-0.96626,0.22737,-0.042649,0.31025,0.22606,-0.36511,0.32266,-0.024723,-0.36526,-0.64482,-0.512,-0.3805,1.0091,-0.28492,0.2914
2,2.1422,-0.38576,-0.12683,-0.15382,0.95611,-0.49103,-0.01209,0.53252,2.8612,0.1078,0.84864,-0.45913,-0.32646,-0.20503,-0.27389,-0.3043,1.6599,-0.34144,-0.15503
2,-0.72881,-0.26522,-0.065845,-0.44547,-3.9024,0.60078,-0.37322,-0.39512,0.96518,-0.28843,-0.024239,0.91939,0.0055983,-1.0861,-0.63927,0.077006,-0.61984,-0.030757,-0.62985
2,-0.10609,-0.2355,0.065513,-0.17958,-1.8072,1.4089,0.040621,-0.15105,0.72842,0.58955,0.3282,0.28424,-0.25956,0.33912,-1.108,-0.12748,0.067951,0.045501,0.036803
2,1.2853,-0.36298,-0.21685,-0.0056039,-2.0553,0.12836,0.24528,0.49555,0.56973,-0.18498,0.0013944,-0.27746,-0.30223,-0.44461,-0.35954,0.12642,-0.5967,0.1753,0.41613
2,2.6532,-0.41085,-0.20527,0.33301,-0.52943,0.0887,-0.28702,0.82546,2.8856,0.23717,0.30049,0.0062239,-0.38772,-0.66753,-0.094442,-0.1944,0.95415,-0.038573,0.075922
2,1.5011,-0.012634,0.13254,-0.14849,0.71443,-0.17773,0.067401,0.0082153,0.35504,-0.3089,0.976,0.0035223,-0.10066,-0.2142,0.063778,-0.21783,-0.29274,-0.20763,0.11048
2,-1.7354,0.22442,0.65251,-0.41488,-2.3689,0.2178,-0.083451,-0.19484,1.3769,0.24409,0.13329,0.022373,-0.24168,-0.52833,-0.64134,0.098528,-1.3332,-0.050046,0.95421
2,1.3832,-0.36226,-0.35866,0.13682,-2.0866,-0.30789,0.30028,0.37308,2.9831,0.30162,0.8571,0.16869,-0.58286,-1.3087,-0.95118,-0.35895,0.055048,-0.30723,-0.26045
2,0.64771,-0.32381,-0.01327,-0.0038826,-2.7582,-0.083077,0.063564,-0.1291,0.34997,0.30218,0.13807,-0.11426,-0.24623,-0.65467,-0.88076,0.039474,1.2949,-0.38944,0.14925
2,0.040085,-0.37104,-0.20552,-0.25212,-2.5837,0.67492,0.12785,0.42556,2.2797,0.067575,0.25407,-0.12905,-0.29085,-0.39028,-0.57462,-0.073811,1.3536,-0.25921,-0.099883
2,1.54,-0.53572,-0.078753,-0.11342,1.0306,-0.3635,0.16043,-0.60244,3.5644,-0.44589,-0.023343,-0.40488,-0.21575,-0.23682,-0.49316,-0.15175,1.0933,-0.5154,0.9832
2,1.1722,-0.23926,0.057102,-0.059362,-0.66766,-0.046952,0.23835,-0.10692,0.54894,-0.4741,0.42384,-0.43484,-0.0084753,-0.46126,-0.74049,-0.13472,0.35888,-0.24095,-0.46145
2,0.0051344,0.055402,-0.13644,-0.17091,-1.8545,0.11819,-0.17904,-0.61568,1.4953,-0.43472,-0.30473,-0.2422,-0.087331,-0.57212,-0.57309,-0.043206,-0.13625,-0.1128,0.58655
2,0.13001,-0.43866,-0.23828,-0.12912,-1.6588,0.044332,-0.08994,-0.089493,1.6985,-0.44042,0.19214,0.051218,-0.31063,-0.53044,-0.69583,-0.11438,-0.34849,-0.058265,-0.17483
2,1.3665,-0.18697,-0.091466,-0.27611,-1.2418,0.61883,0.16805,-0.15613,1.8446,-0.5577,0.99126,0.08262,-0.30271,-1.138,-0.39923,-0.15934,-1.0658,-0.025111,-0.35172
2,-0.22797,-0.051554,-0.043447,-0.10392,-4.8022,-0.25209,-0.096092,-0.8808,3.3119,-0.54023,-0.21918,-0.31761,-0.13834,-0.73261,-0.29807,-0.0072747,0.93387,-0.13176,1.5227
2,1.2339,-0.33474,-0.1816,-0.29369,-1.8011,0.40173,0.083364,0.52836,1.6293,-0.082063,1.2729,0.23948,-0.24004,-0.41271,-0.3039,-0.052902,-0.83124,-0.36514,0.36651
2,0.20226,-0.55144,-0.0654,-0.54573,-2.2911,0.3576,-0.211,0.042104,1.0124,-0.1434,0.12171,0.57723,-0.11143,-0.7124,-0.5025,-0.061231,2.2954,0.15013,-0.52503
2,-0.073525,-0.13966,0.026893,0.035555,-2.5074,-0.69632,0.0011435,-0.48348,2.9885,-0.011749,0.096989,-0.55432,-0.19054,-0.019697,-0.094482,0.049181,2.0477,-0.26444,0.72246
2,-0.33832,-0.22648,-0.25674,-0.19304,-1.3268,-0.43862,-0.38485,-0.91378,2.9651,-0.58281,-0.32856,-0.18905,-0.10441,-0.57844,-0.60957,-0.035222,1.8934,-0.2927,1.4349
2,0.77472,-0.60084,-0.11645,-0.69011,1.6105,2.1425,0.046812,-0.065329,1.0716,0.54636,-0.31841,-0.32458,-0.34893,-0.37078,-0.16273,-0.18395,-1.5003,-0.099671,-0.56096
2,1.5179,-0.66599,-0.2506,0.41035,0.054693,-0.15331,0.31548,0.3418,2.9449,-0.079172,-0.034078,-0.28928,-0.28356,-0.59514,-0.25172,-0.13119,0.54695,-0.31351,0.1581
2,1.4291,-0.14118,-0.0098392,-0.35153,-2.3258,-0.51715,0.027679,-0.37419,3.4592,-0.063917,0.38372,-0.53123,-0.24919,-0.087459,-0.2457,-0.14064,2.3221,-0.20591,3.3126
2,1.1371,-0.2068,0.019787,0.026307,-0.060249,-0.24864,-0.20306,0.0074374,3.4317,-0.055358,0.48666,-0.038603,-0.27507,-1.0662,-0.67303,-0.16185,1.9501,-0.082942,0.054422
2,0.4622,-0.25626,-0.15127,0.070438,-2.031,-0.62298,-0.010347,-0.47032,2.9302,0.45132,-0.53968,-0.51146,-0.20589,-0.15874,-0.59037,-0.020214,1.1188,-0.23247,0.12717
2,1.4816,0.19103,-0.0079229,-0.25193,0.2328,-0.1601,0.10884,0.43303,0.62661,0.017912,0.66928,-0.44069,-0.0036391,-0.83341,-0.32653,-0.30586,0.69043,-0.1839,0.51514
2,0.0063644,0.065837,-0.060076,-0.58676,-1.2595,0.30809,-0.30456,-0.58448,2.7613,-0.51297,-0.14662,-0.44129,-0.18609,-0.23576,-0.80653,-0.22425,0.073399,-0.14818,0.17925
2,2.5556,-0.26945,-0.014478,-0.12975,-0.77568,-0.037293,0.0064108,-0.56884,2.7028,0.08698,0.82658,-0.21146,-0.16647,-1.0399,-0.15549,-0.10652,1.8133,-0.40688,-0.3452
2,1.8553,-0.70592,-0.35903,-0.058524,-0.8215,0.26819,-0.07337,0.0958,1.6678,0.48606,0.18734,-0.32553,-0.3005,-0.46779,-0.23135,-0.17393,1.8471,-0.24049,0.16002
2,0.14274,-0.13548,-0.075335,-0.30769,-4.1204,0.14984,-0.053978,-0.19756,3.913,0.27245,0.20565,-0.031842,-0.21453,0.67393,-0.14989,-0.23867,0.77975,-0.33797,0.72263
2,1.118,-0.18442,-0.0081707,-0.12759,-1.2723,0.12356,-0.1986,0.26407,0.81312,0.36415,0.26806,-0.29613,-0.20679,-0.16538,-0.81817,-0.28585,0.15227,-0.029813,0.26196
2,1.4691,-0.18077,-0.048053,0.26509,-0.10939,-0.35508,-0.12212,-0.56432,2.0781,0.19953,-0.037616,-0.2377,0.0037592,-0.28198,-0.69642,-0.020668,1.4992,-0.15723,1.9854
2,0.54068,-0.31748,0.018408,-0.3103,-2.4756,-0.065644,-0.15264,-0.30052,0.48169,-0.23995,0.47231,0.65552,-0.078759,-0.53593,-0.32627,-0.13262,-0.37206,-0.12202,0.17193
2,0.37775,-0.25064,-0.033428,-0.31426,-2.7689,0.039746,-0.17218,-0.91603,1.2789,-0.50587,-0.5006,0.77379,-0.071686,-0.18921,-0.8842,0.023665,-0.18944,-0.11283,-0.22644
2,-0.43279,-0.24043,-0.15178,-0.46173,-2.1839,-0.10228,-0.14159,0.15469,1.5811,-0.24031,0.61627,0.0061897,-0.14822,-0.4238,-0.38259,-0.056505,-0.09028,-0.18049,0.88959
2,1.6323,-0.26075,-0.21793,0.24016,0.49546,-0.64159,-0.1639,-0.91161,2.8875,-0.41361,0.19261,-0.37289,-0.061062,-0.67411,0.028393,0.097973,1.8443,-0.21422,0.44826
2,0.48159,-0.2692,-0.16317,-0.17066,-0.46608,-0.056515,-0.0357,0.65303,1.5938,0.48101,0.48128,0.25797,-0.33225,-0.78622,-0.28424,-0.31351,0.62021,-0.13836,0.093309
2,1.3714,-0.43824,-0.064422,-0.21131,-1.0888,-0.22878,0.16378,-0.18913,0.79126,-0.23965,0.31874,-0.32265,-0.20501,-0.59227,-0.75058,-0.23509,0.58355,0.004846,-0.64519
2,1.0258,-0.41554,5.66E-06,0.34328,-0.16695,-1.1627,0.38258,0.61627,2.2478,-0.72136,0.69136,-0.34218,-0.24543,-0.87199,0.15674,-0.1562,0.63297,-0.4455,0.81947
2,1.0867,-0.41222,-0.030741,-0.18552,1.5368,-0.45915,-0.067678,-0.61169,3.4684,-0.098519,-0.34447,-0.42378,-0.20542,0.77281,-0.66896,-0.19679,0.7797,-0.4489,0.45759
2,1.6226,-0.318,-0.011134,-0.0071157,-1.2623,-0.023993,0.012245,-0.40438,3.1907,-0.30821,0.16766,-0.017649,-0.27135,-0.75269,-0.30164,0.46516,1.8473,-0.23505,0.54451
2,2.0651,-0.3187,-0.12693,0.74943,-2.5396,-0.50795,-0.23953,0.76486,2.1952,0.69615,-0.074176,0.068521,-0.21927,0.15912,-0.1531,-0.28502,1.2249,-0.29663,-0.44995
2,-0.37044,-0.53128,-0.16698,-0.28948,-1.2684,0.52949,0.015002,0.38079,3.2781,-0.50088,0.18252,-0.029064,-0.30048,-0.36854,-0.67413,-0.24339,1.6597,-0.072005,-0.65835
2,2.1655,-0.89841,-0.54432,0.51949,0.40045,-0.83759,0.70476,1.3687,2.326,0.2333,1.3747,0.017857,-0.58348,-1.1739,-0.23785,-0.47187,2.6677,-0.31734,0.15364
2,0.1098,-0.26602,-0.054125,0.04745,-0.99272,-0.49164,0.25073,1.17,1.3912,0.08915,-0.41668,0.76576,-0.42068,-0.97782,-0.68879,-0.25235,1.577,-0.36535,0.60348
2,0.24785,-0.078835,0.78408,-0.35697,-2.1282,0.42545,-0.21526,-0.18508,0.95476,0.20926,0.11187,0.23953,-0.37929,0.094755,-0.70458,-0.078379,-1.1699,-0.10742,0.012633
2,0.59525,-0.36042,-0.19674,-0.2174,-2.5425,0.89347,0.043234,-0.16733,1.7553,-0.49386,0.63234,-0.28005,-0.19699,-0.66952,-0.84504,-0.17473,1.0429,-0.21433,1.3047
2,0.59191,-0.54763,-0.13926,-0.24328,-1.5612,-0.094929,0.052157,0.40378,1.2725,0.38399,0.36915,-0.36508,-0.30436,0.76158,-0.41821,-0.17942,0.86637,0.009573,0.43583
2,2.0068,-0.42977,-0.082224,-0.25269,2.5679,-0.5762,0.80996,0.45832,2.2444,0.68853,0.71257,-0.48056,-0.25644,-0.28428,-0.724,-0.30086,2.6804,-0.52152,1.4529
2,1.7687,-0.32413,-0.16886,0.37479,-0.47267,-0.46304,0.24329,0.40611,0.91944,0.33647,0.48108,0.20677,-0.33529,-1.0809,0.72712,-0.24558,1.1298,-0.33424,1.799
2,1.8925,-0.5454,-0.17472,0.49407,0.41428,-1.409,0.52449,0.33573,4.2234,0.57446,0.82343,-0.31006,-0.43952,-0.80093,-0.56908,-0.40079,2.8172,-0.17971,1.0483
2,-0.012429,-0.017936,0.22246,-0.044256,-0.87134,0.18621,-0.065457,-0.24476,4.488,-0.2536,-1.179,0.24715,-0.24679,-0.30935,-0.62311,0.23041,2.7003,0.20244,0.34655
2,-0.10767,-0.24478,-0.010889,-0.51358,0.11323,-0.54445,-0.060465,0.027845,0.52553,0.4239,-0.58855,-0.43174,-0.21407,0.016984,-0.44916,0.037433,-0.97336,-0.36847,1.055
2,0.7243,-0.30041,-0.19655,-0.2046,-1.8536,-0.22268,-0.14578,-0.43689,3.0593,-0.33103,0.075048,-0.031122,-0.1783,-0.7085,-0.93528,0.03549,2.2253,-0.18525,0.25165
2,0.74185,0.25455,0.88597,-0.30222,-1.0187,-0.091784,-0.35661,-0.086234,-0.041475,0.26992,0.74173,0.99225,-0.16322,-1.1849,-0.45706,-0.24813,1.6582,0.10478,-0.10514
2,2.1517,-0.16578,-0.16283,-0.0053832,0.28083,-0.25739,0.029393,0.25024,2.3476,-0.17611,0.14621,-0.41082,-0.3322,-0.70949,-0.53217,-0.24902,2.0609,-0.12436,1.1694
2,1.9343,-0.4514,-0.16981,0.031041,0.24705,-0.16462,-0.085438,-0.26059,2.4116,-0.12004,0.52034,-0.1133,-0.27543,-0.8909,-0.41003,0.13557,3.0529,-0.26548,0.39558
2,0.77377,-0.25197,-0.25586,0.37181,1.3163,-0.2146,0.24376,0.079005,2.6472,0.58265,0.3195,0.13789,-0.30311,-1.0402,-0.39059,-0.35046,1.6308,-0.32654,-0.42436
2,-0.1722,-0.20788,-0.073588,-0.38589,-1.6917,0.048794,-0.010745,-0.45249,2.6575,-0.34603,0.2051,-0.0086981,-0.15239,-0.62321,-0.21201,-0.16891,0.99522,-0.40545,0.26466
2,1.1032,-0.4118,-0.42968,0.13679,-0.07817,-0.2624,-0.062412,0.86148,1.3507,0.63344,0.91402,0.048288,-0.47822,-0.6543,-0.54953,-0.26985,1.532,-0.10116,-0.19473
2,0.21822,-0.45175,-0.16365,-0.20417,-2.9549,-0.2955,-0.2259,0.17864,1.9535,0.0085664,0.1649,-0.064827,-0.25617,-0.79403,-0.6366,-0.22063,-0.44554,0.010961,-0.37271
2,-0.29818,-0.39791,-0.14072,-0.28739,-2.5921,-0.35967,-0.16797,-0.10908,2.4422,-0.27643,0.29758,-0.38331,-0.21538,-0.63836,-1.0054,-0.20542,0.39005,-0.081681,-0.34042
2,1.5703,-0.45599,-0.13237,0.026616,2.1419,0.055493,0.081052,0.19911,1.4072,-0.40401,0.43908,-0.39514,-0.29754,-0.43524,-0.13694,-0.30454,-0.005966,-0.25106,1.2309
2,-0.55797,-0.59819,-0.15609,-0.56653,-2.7504,-0.52909,-0.55199,-1.1504,1.2747,-0.38519,-0.24721,1.7495,0.015157,-0.892,-1.308,0.049777,0.013122,-1.109,-0.50008
2,-0.47754,-0.14753,-0.10407,-0.14253,-2.8231,0.24078,-0.019221,-0.78652,3.0192,-0.43604,-0.22676,-0.43895,-0.18531,-0.72891,-0.93155,0.024433,-0.035925,-0.18054,-0.10024
2,0.89592,-0.018214,0.031273,-0.19224,-0.41064,-0.17898,0.14065,-0.4922,0.43277,-0.20677,-0.25181,-0.30324,0.013961,-0.56519,-0.50562,0.23644,-0.047764,-0.26167,0.53711
2,0.76781,-0.37994,-0.091259,-0.22231,-1.0088,-0.069533,-0.012752,0.49877,1.3288,0.10575,0.2168,-0.22079,-0.31456,-0.68019,-0.56603,-0.23475,0.82883,-0.11879,0.024534
2,2.1848,-0.36829,-0.010832,0.14299,-0.85869,0.2054,0.25386,0.60056,1.7168,-0.078014,1.0087,-0.4158,-0.21814,-0.70027,0.015704,-0.3752,1.1543,-0.078194,0.99986
2,0.27082,0.40703,-0.32167,-0.17732,-1.8383,0.70094,0.021349,-0.12245,3.6902,-0.1752,-0.099267,0.12399,-0.36253,0.25618,-0.79819,-0.18718,-0.6713,-0.33256,1.0831
2,1.1598,-0.30574,-0.41276,-0.029515,-0.047019,0.046763,0.29492,-0.020398,3.6651,-0.30071,0.59995,-0.46514,-0.46316,-0.9965,0.22594,-0.29679,1.1365,-0.26989,-0.47043
2,0.32477,-0.017856,0.59642,-0.40213,-1.6032,-0.38458,-0.10576,-0.02728,0.86165,-0.60514,0.75926,-0.38127,-0.2297,-0.75927,-1.8418,-0.72741,-1.7044,-0.15329,0.58975
2,-0.96172,-0.51614,-0.14732,-0.4683,-1.6157,0.21009,-0.2122,0.83755,0.64685,0.13943,-0.037305,-0.32437,-0.22698,-0.79246,-0.43531,-0.18636,1.1994,-0.014626,-0.083267
2,0.48566,-0.28476,-0.18649,0.1875,-1.1012,-0.22227,0.077697,0.15143,0.96635,0.28082,0.37438,0.024863,-0.31316,-1.105,0.020375,-0.28295,0.55771,-0.33734,0.90399
2,0.85406,-0.22772,-0.042048,0.22319,0.70213,1.0241,0.33081,0.16838,2.2132,-0.69771,1.2289,-0.46728,-0.28716,-0.70525,-0.11288,-0.30286,0.12366,-0.23864,2.4248
2,-0.54897,-0.23226,-0.0031706,-0.44597,1.4712,-0.34222,0.32598,-0.011033,2.1441,-0.24395,0.22481,-0.34207,-0.32957,-0.23054,-0.42208,-0.23883,1.4365,-0.21903,0.45756
2,1.4567,-0.49551,-0.12681,-0.042414,1.0851,-0.71423,0.074062,0.52778,4.2094,-0.091503,0.21853,0.020149,-0.36696,-0.558,-0.57514,-0.22643,2.8711,-0.30732,0.34222
2,-0.066726,-0.28456,-0.10556,0.19034,-1.2067,-0.43792,-0.028161,0.019544,1.0322,-0.35243,0.058301,-0.55347,-0.22679,-0.90765,-0.76378,0.046508,0.59054,0.14724,0.31331
